"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/11/2021";"1220423311";"CE";"Nota Fiscal";"850002";"1";"Outros Recursos";"20360001";"Serviços advocatícios";"1";"Financeiro";"1";"Financeiro";"41278569";"27941138";"10/12/2020";"Serviços advocatícios";"450,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030834";"1";"Outros Recursos";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350127";"27993432";"30/11/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000031328";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350133";"27993487";"30/11/2020";"Publicidade por materiais impressos";"5090,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/03/2022";"1220406894";"CE";"Nota Fiscal";"553925000007945";"1";"Outros Recursos";"20360001";"Serviços advocatícios";"1";"Financeiro";"1";"Financeiro";"41437442";"28060637";"02/12/2020";"Serviços advocatícios";"800,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"554272000030833";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41350213";"27993444";"01/12/2020";"Publicidade por materiais impressos";"3100,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/03/2022";"1220406894";"CE";"Nota Fiscal";"554381000008651";"1";"Outros Recursos";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"41437441";"28060636";"02/12/2020";"Serviços contábeis";"300,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406550";"CE";"Nota Fiscal";"8474715";"2";"Fundo Especial de Financiamento de Campanha";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"41384859";"28017934";"05/11/2020";"Serviços prestados por terceiros";"386904,93"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/11/2021";"1441284454";"CE";"Nota Fiscal";"01";"1";"Outros Recursos";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41272376";"27936275";"04/11/2020";"Publicidade por materiais impressos";"300,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350153";"27993337";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350080";"27993361";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/12/2021";"1220421044";"CE";"Nota Fiscal";"553919000014109";"1";"Outros Recursos";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"41350259";"27993371";"12/11/2020";"Produção de programas de rádio, televisão ou vídeo";"106,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/11/2021";"1220407883";"CE";"Recibo";"613589000009423";"1";"Outros Recursos";"20040000";"Locação/cessão de bens imóveis";"1";"Financeiro";"1";"Financeiro";"41280165";"27942266";"21/09/2020";"Locação/cessão de bens imóveis";"8000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"30/08/2021";"1386564898";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20030000";"Impostos, contribuições e taxas";"1";"Financeiro";"1";"Financeiro";"40980911";"27698856";"30/11/2020";"Impostos, contribuições e taxas";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220412166";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37845248";"25111198";"12/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/06/2021";"1220414949";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40759908";"27509586";"04/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"104504";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41205614";"27886743";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"1990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220406096";"CE";"#NULO#";"552903000056811";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38579481";"25710222";"05/11/2020";"Doações financeiras a outros candidatos/partidos";"2650,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449621";"28071889";"03/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41179621";"27867678";"19/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"73,15"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261279";"27927061";"23/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1285838896";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37175286";"24562812";"09/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220423167";"CE";"#NULO#";"554159020830";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"39426368";"26378554";"10/11/2020";"Doações financeiras a outros candidatos/partidos";"6987,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406082";"CE";"#NULO#";"552812000086990";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41384781";"28017772";"22/10/2020";"Doações financeiras a outros candidatos/partidos";"5000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"101063";"1";"Outros Recursos";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206785";"27886790";"05/11/2020";"Doações financeiras a outros candidatos/partidos";"4990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"194073";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206975";"27886708";"26/10/2020";"Doações financeiras a outros candidatos/partidos";"2990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1529001403";"CE";"#NULO#";"610122000055136";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"36974073";"24401800";"03/11/2020";"Doações financeiras a outros candidatos/partidos";"799,70"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261241";"27927093";"26/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220414492";"CE";"#NULO#";"0001";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38989693";"26034327";"06/11/2020";"Doações financeiras a outros candidatos/partidos";"2200,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41108825";"27809341";"04/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41179618";"27867670";"15/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"73,15"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41051913";"27760684";"09/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"192993";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41207037";"27887207";"28/10/2020";"Doações financeiras a outros candidatos/partidos";"9990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449531";"28071843";"18/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261324";"27927026";"16/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/12/2020";"1220409636";"CE";"#NULO#";"550733000028422";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"35758991";"23395829";"28/10/2020";"Doações financeiras a outros candidatos/partidos";"24005,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449475";"28071869";"24/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41206072";"27887086";"28/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"110901";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464241";"28085250";"09/11/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"550675000098345";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41052159";"27760962";"28/10/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1424657901";"CE";"#NULO#";"612253000053809";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"37821612";"25091484";"12/11/2020";"Doações financeiras a outros candidatos/partidos";"4000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"553655000077354";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464232";"28085214";"16/10/2020";"Doações financeiras a outros candidatos/partidos";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41206235";"27886878";"13/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/08/2021";"1381714437";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40943142";"27664376";"11/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"21,40"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"553887000061979";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41261438";"27927216";"26/10/2020";"Doações financeiras a outros candidatos/partidos";"14785,38"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220408419";"CE";"#NULO#";"8580";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"39095471";"26118270";"23/10/2020";"Doações financeiras a outros candidatos/partidos";"234,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/05/2021";"1220406494";"CE";"#NULO#";"000152";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40630565";"27399503";"27/10/2020";"Doações financeiras a outros candidatos/partidos";"20000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"28/01/2022";"1220406082";"CE";"#NULO#";"102301";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41384476";"28017786";"23/10/2020";"Doações financeiras a outros candidatos/partidos";"2500,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"186196";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206644";"27887176";"11/11/2020";"Doações financeiras a outros candidatos/partidos";"4990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"02/12/2020";"1220410016";"CE";"Outro";"553958000005394";"1";"Outros Recursos";"20360002";"Serviços contábeis";"1";"Financeiro";"1";"Financeiro";"34390936";"22347223";"26/11/2020";"Serviços contábeis";"400,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220409549";"CE";"Outro";"850005";"1";"Outros Recursos";"20360001";"Serviços advocatícios";"1";"Financeiro";"1";"Financeiro";"37523180";"24836542";"25/11/2020";"Serviços advocatícios";"3000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"553653000054074";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464343";"28085192";"09/11/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220414461";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"38008897";"25247659";"14/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"05/01/2021";"1220414964";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39701330";"26605586";"11/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"552201000030986";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051708";"27761230";"28/10/2020";"Doações financeiras a outros candidatos/partidos";"50000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/01/2022";"1220406536";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41369105";"28004177";"16/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"01/07/2021";"1220413458";"CE";"#NULO#";"883501100014930";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40815990";"27554571";"15/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261410";"27927041";"22/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41179724";"27867833";"27/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220414461";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"38008912";"25247691";"10/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"2,20"
